textOriginal,textPreprocessed,class
"U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.",". . . . u know even go tell mark keep hospital hospital weak weak",0
"Were trying to find a Chinese food place around here","food find try around place chinese",0
"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",". . , , ur ! ! ! ! text £ £ offer 150 claim today last chance shop t 16 mobile discount voucher worth cs pobox84 sub 85023 savamob savamob m263uz 3.00",0
"YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now!",". yes ! ! single txt meet 86688 chat place uk town excite adult",1
"i cant talk to you now.i will call when i can.dont keep calling.",". . . talk call call keep",0
"Fine i miss you very much.",". fine miss",0
"How many licks does it take to get to the center of a tootsie pop?","? get take many pop center",0
"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end","? . reply reply , , stop hear text end have n't per msg why sexy luv u. live freemsg ltd netcollex local female 08700621170150p",1
"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my  gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",". . . . . . up , , , , , home even even get get get good tell man yes call - - actually work need give own m nothing yourself everything pay money gas fill rent cuz stress",0
"I was slept that time.you there?","? . time slept",0
"I accidentally deleted the message. Resend please.",". . message please accidentally delete",0
"Ü still got lessons?  Ü in sch?","? ? still get sch ü ü lesson",0
"I cant pick the phone right now. Busy in meeting..",". .. pick right phone meeting busy",0
"Yes see ya not on the dot","yes ya",0
"My uncles in canada...Wish you guys a great semester.",". great guy ... wish uncle canada semester",0
"Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+",". 2 free get 's + ( ) win txt txt apply rate & 18 chance c t detail entry entry weekly comp std ipod pod",1
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. ",".. , many last special special first people few till seem sight sight remain",0
"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",". . . 2 2 4 u u u u u , sorry know guy lor lor lor wan da person neva next meeting ask meet c n nothing bring sort xy xy",0
"She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.",". . . . . pls send another friend phone work fine s mine request",0
"Dont search love, let love find U. Thats why its called falling in love�.",". � , call love love love find let why u. thats fall search",0
"Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex",". dude actually think try point almost room fly 3d",0
"Can you please send me my aunty's number","send please 's number",0
"Msg me when rajini comes.",". come msg",0
"Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.","1 . . . u u u u send get get ur ur call love today & & amp amp ; ; day many miss give lover iz rise marry",0
"What's up. Do you want me to come online?","? . up come online",0
"Goin to workout lor... Muz lose e fats...","lor ... ... e goin lose muz fat",0
"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",". . . . . . , sorry sorry sorry like good offer think wow never give "" "" always happy room seem realize embarassed",0
"I am taking you for italian food. How about a pretty dress with no panties? :)","? . :) food pretty take italian dress",0
"You aren't coming home between class, right? I need to work out and shower!","? come , home right ! class work need shower",0
"You have 1 new voicemail. Please call 08719181513.","1 . . please call new voicemail",0
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? I am sorry","? . , sorry sorry ! today day angry ever ever hurt",0
"Ok can...","ok ...",0
"And of course you should make a stink!","! make course",0
"Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x",". . 3 4 up u quite get ! txt love hey x x x meet ring l8r pete fancy hav ;) tired v. meetin",0
"Ill be at yours in about 3 mins but look out for me","3 look ill min yours",0
"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you","? , , sorry get hold text hour guess whenever connection maybe two",0
"Senthil group company Apnt 5pm.",". group company",0
"2/2 146tf150p�win tickets..call 08701417012",".. � ticket call win 08701417012",1
"I might go 2 sch. Yar at e salon now v boring.",". . 2 go e sch may v yar",0
"Maybe westshore or hyde park village, the place near my house?","? , village near place house maybe park",0
"we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery","reply re call new offer delivery try hit contact 08000930705 camcorder fone nokia response",1
"Same to u...","u ... same",0
"Sorry da thangam.it's my mistake.",". sorry da ' s mistake",0
"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",". . pls reply , time find honey important many sell monday nigeria",0
"Excellent! Wish we were together right now!","right ! ! wish together excellent",0
"Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8927307655 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.",". . . customer customer expire immediately thank contact dear paytm paytm paytm kyc care account block 24 hr. team",1
"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",". . , , sorry get hear ! ! have n't put see unusual hav sort hiya itself case",0
"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).",". , thing good :-) :-) - morning sad "" "" happy past",0
"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",".. free , great ( ) game - dear games helen",0
"It could work, we'll reach a consensus at the next meeting",", next meeting work reach",0
"Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.",". . . . . 2 character reply u ll ur ... year good tell new & & ; ; bad lt # gt morning change tat try add wait dnt lik",0
"Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.",". . u ok lor next ask sit make",0
"Ok�that�s fine","� � ok fine s",0
"Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.","? . . . free get ! ! text call apply help & need c t jamster 16 heart",1
"Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077",". 2 2 send ur txt - love love logo name join 87077 eg heart eve lover",1
"What happen dear tell me","tell dear happen",0
"Yep then is fine 7.30 or 8.30 for ice age.",". fine age yep ice",0
"Dunno lei... I thk mum lazy to go out... I neva ask her yet...","thk go ... ... ... neva ask yet dunno leu mum lazy",0
"I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.",". . . 2 u get ok thk wan go ... dun rain fast leh gd xy",0
"watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..",".. up u thing ! feel n world dis lot iz remain relation build",0
"3. You have received your mobile content. Enjoy",". . 3 receive enjoy mobile content",1
"Urgent Message for CIBC Account Holder, Kindly  Login to our secure server to check your information�http://2cibc.mobileupdate.gram pianostudio.com/cibcfullz/Internet Support","� , message urgent check account kindly holder support login secure information",1
"You have 1 new message. Please call 08718738034.","1 . . message please call new 08718738034",1
"K..k:)how about your training process?","? .. :) k k train process",0
"No. But we'll do medical missions to nigeria",". medical nigeria",0
"	Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412",". send good good stop ! ! take customer service draw place luck luck 87239 removal 08708034412 feb",1
"idc get over here, you are not weaseling your way out of this shit twice in a row",", get way twice shit row",0
"I emailed yifeng my part oredi.. Can ü get it fr him..",".. .. email get ü part oredi fr",0
"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",". , , ur yes ! ! ! ! text £ £ offer 150 claim final today chance t 16 mobile discount voucher worth cs pobox84 member 85023 savamob savamob m263uz 3.00",1
"Indeed and by the way it was either or - not both !","! - way",0
"Its sarcasm.. .nt scarcasim","... nt",0
"Ya srsly better than yi tho","good tho ya",0
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",". . , ! ! ! game oh give give want to okay play mr boss raise",0
"So u wan 2 come for our dinner tonight a not?","? 2 come u wan dinner tonight",0
"When you came to hostel.",". come hostel",0
"Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.",". . forget love walk keep though heart .... watch warm",0
"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",". . . , send please get good ! take run chance care pic princess promise ttyl",0
