textOriginal,textPreprocessed,class
"URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only",". . . ! call award £ prize number claim urgent land line mobile 2000 guaranteed 3030 valid 12hrs",1
"For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..",". . . . . . . . . . . . . . . .. .. up up come thing thing get anyone anyone like late tell say lady time time every every every every take end end feel love love love love love ready girl day day morning dream need thank give thought always life life life name happen first beautiful beautiful start start start around around god fight cry whole lot crazy happiness",0
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",". . up , right just way put house house outside pull skip",0
"Sorry i din lock my keypad.",". sorry lock din",0
"okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm",". 4 ! call : award * collect final holiday # dear landline 150ppm cash notice 5000 sae tcs tenerife cw25wx",1
"Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...","wan go go ... ... da say mum watch",0
"Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.",". thing even get house whole watch especially – – – – stick stick",0
"Are you up for the challenge? I know i am :)","? up know :) challenge",0
"Pls confirm the time to collect the cheque.",". pls time collect confirm",0
"How much for an eighth?","?",0
"Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com",".. actually delete m old website",0
"No..jst change tat only..",".. .. change tat jst",0
"Y cant u try new invention to fly..i'm not joking.,",". .. u , new try joke y fly",0
"No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch","get ! new hour lie mean keep job airport touch bar",0
"You best watch what you say cause I get drunk","get good say cause watch",0
"Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com","? . like ! time call call call & last c t book one eve xmas little 30 santa santa 3mins",1
"Wait, do you know if wesleys in town? I bet she does hella drugs!","? , know ! wait town drug bet hella",0
"Dude sux for snake. He got old and raiden got buff",". dude get get old",0
"Oh did you charge camera","oh camera charge",0
"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",". . . 2 2 u , ! time call win £ prize easy 750 claim 2nd per try pound contact u. 10p bt-national-rate minute",1
"K so am I, how much for an 8th? Fifty?","? ? , k 8th",0
"Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt","? . free weekend late call call & mobile mobile mobile update colour camera unlimited 08000839402 11mths",1
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea","? . , , send hope get go good ! love think day afternoon job sea lead maybe kiss boytoy passionate",0
"It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure",". . . get go time figure own fix sometimes word completely",0
"I have to take exam with in march 3","3 exam take march",0
"	eeta  (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat2708198",". reply ( ) / f invite friend : 25",1
"Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out","? . . free free weekend late yes text text call / / £ orange 10 save phone mobile s video opt update camera mths",1
"Yar but they say got some error.",". get say yar",0
"My brother in Atlanta. Wish you guys a great semester.",". . great guy wish brother semester",0
"<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com",". free send £ just & < forwarded > 18 c t 250 entry weekly comp word enter",1
"Oh ho. Is this the first time u use these type of words",". u time oh first word type ho",0
"Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.",". . . u anyway go shopping dun cos own yet liao disturb",0
"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",". , hope reason ! day smile kind load",0
"No. To be nosy I guess. Idk am I over reacting if I'm freaked?","? . . guess freak idk",0
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",", , call win £ collect final 800 cash cup tkts pobox euro2004",0
"We not leaving yet. Ok lor then we go elsewhere n eat. U thk...",". . u ok lor thk go ... eat leave yet n",0
"Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota","anyway go need excuse whenever around people holla",0
"They can try! They can get lost, in fact. Tee hee",". , get ! try hee fact",0
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",". . . , pick ! plus show just number number number number put name open okay place once two load sign user pin low",0
"It is only yesterday true true.",". yesterday true true",0
"Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT","? . free go ur stop stop ! ! ! / wk txt change service 150p club credit 25 ringtone po content choose",1
"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile!",", ur yes ! ! ! ! text £ offer 150 claim final today chance mobile discount voucher worth member 85023 savamob",1
"10 min later k...","late ... 10 k min",0
"Okie..good news!!",".. good ! ! news okie",0
"I think we're going to finn's now, come","come , go 's think",0
"I called but no one pick up e phone. I ask both of them already they said ok.",". . up pick ok already e call phone ask",0
"	Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobil+ Free Camcorder reply or call 08000930705.","? . reply free free + call new phone 08000930705 colour camcorder minute nokia 3510i deliveredtomorrow 300",1
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...","free , , send ... access phone number day give hi couple party adult",1
"HMRC GOVUK:0ur records show that your tax refund of �398.90 can now be claime. Please continue via:https://ukhmrc-tax-refund.com�to claim your refund.",". . � please refund refund : : show claim tax record continue via",1
"That's fine, have him give me a call if he knows what he wants or has any questions",", know 's call fine question give want that",0
" ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...","4 , ur ur ... ... good good anything anything miss miss "" "" "" life life gud nyt",0
"Anything lor if they all go then i go lor...","lor lor go go ... anything",0
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT","2 3 up u , bout go e - love way c got credit n fone 2mrw completely",0
"Ü bot notes oredi... Cos i juz rem i got...","get ... ... ü cos juz oredi rem note",0
"Hi where you. You in home or calicut?","? . home hi",0
"Missed call alert. These numbers called but left no message. 07008009200",". . message alert call call number miss left",1
"I.ll give her once i have it. Plus she said grinule greet you whenever we speak",". . ll speak plus give whenever once greet",0
"Do u hav any frnd by name ashwini in ur college?","? u ur frnd name college hav",0
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO","? ? . . . . reply reply u , know ur r sm / : end end question energy high w ac strong 2day ans",1
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.","? ? ? ? . . u u u u , ur wat r r today ask let day common smile something .... gud different",0
"Tell your friends what you plan to do on Valentines day","tell friend day plan valentines",0
"100 dating service cal;l 09064012103 box334sk38ch","; service dating 100 cal l",1
"life alle mone,eppolum oru pole allalo",", life",0
"1 in cbe. 2 in chennai.","1 . . 2 chennai cbe",0
"Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748","? . up get go ... ... call work msg book lesson membership",0
"Height of Confidence: All the Aeronautics professors were askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ That is confidence..","1 . . 2 .. .. , even ... tell : : wont sit sit make make "" d hurry start bt dey move dat aftr student student askd wer plane plane confidence confidence",0
"But i have to. I like to have love and arrange.",". . like love arrange",0
"I think asking for a gym is the excuse for lazy people. I jog.",". . think ask excuse gym people lazy",0
"Yo dude guess who just got arrested the other day","dude get just day guess yo arrest",0
"Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 6200992462","please hold customer customer complete contact dear kyc care book 6200992462 amount wallet pyatm",1
